deu_2005,xfra_2005,xbnl_2005
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0318786,0.013474600000000002,0.000341944
0.125066,0.07445779999999999,0.0629246
0.202718,0.141781,0.133819
0.243139,0.185426,0.170909
0.24615,0.202075,0.17379
0.200355,0.171486,0.157568
0.133872,0.123405,0.12028299999999999
0.0626005,0.0702367,0.0701503
0.00643433,0.06902760000000001,0.0124789
0.0,0.018056799999999998,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0487684,0.024799900000000003,0.00326324
0.220797,0.19182000000000002,0.119703
0.331348,0.346003,0.24253000000000002
0.369871,0.433943,0.307311
0.34684299999999996,0.45613100000000006,0.31495700000000004
0.290182,0.42437700000000006,0.275038
0.20283199999999998,0.34637399999999996,0.20286600000000002
0.10388900000000001,0.23575700000000002,0.115757
0.0150299,0.15604200000000001,0.0265038
0.0,0.030852800000000003,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0476436,0.0290092,0.00383591
0.201188,0.21399899999999997,0.11983900000000001
0.280037,0.369318,0.203087
0.280695,0.444676,0.204985
0.222865,0.446817,0.14460399999999998
0.20840999999999998,0.39450799999999997,0.138902
0.165653,0.30267,0.11378800000000001
0.09887810000000001,0.191207,0.07349069999999999
0.013573400000000001,0.14613099999999998,0.015610800000000001
0.0,0.0333299,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0384259,0.0250789,0.00473118
0.136159,0.14561300000000002,0.130931
0.195441,0.240957,0.22697699999999998
0.204273,0.27857,0.24277600000000002
0.172953,0.26418600000000003,0.194525
0.136767,0.23071799999999998,0.16662000000000002
0.0882543,0.174245,0.11943
0.0398289,0.10743399999999999,0.0652496
0.00440022,0.113071,0.0143138
0.0,0.030976,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0505846,0.024409,0.00336727
0.192363,0.138999,0.08925889999999999
0.29028699999999996,0.22969499999999998,0.174714
0.328851,0.263614,0.219298
0.314027,0.24752800000000003,0.22294699999999998
0.274063,0.23055900000000001,0.193425
0.202576,0.188634,0.141291
0.112429,0.129413,0.07964860000000001
0.0163143,0.12491300000000001,0.0232977
0.0,0.0348598,0.00039671199999999997
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0402492,0.0339939,0.00474949
0.121528,0.21014000000000002,0.107973
0.17397200000000002,0.339571,0.191871
0.182391,0.387239,0.216558
0.155593,0.36494,0.190929
0.128174,0.326459,0.171163
0.0879417,0.255274,0.130451
0.0440825,0.16639600000000002,0.0779053
0.00538358,0.150943,0.017777099999999997
0.0,0.0420476,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.047700599999999996,0.0327824,0.00836783
0.146384,0.177802,0.136837
0.208077,0.29718,0.22744499999999998
0.21966599999999997,0.357428,0.239695
0.190668,0.362184,0.190162
0.161026,0.33625,0.1682
0.11428800000000001,0.275269,0.126302
0.060155499999999994,0.190358,0.07430189999999999
0.00826219,0.161165,0.0298803
0.0,0.0450222,0.00117447
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4.43949e-07,0.0,0.0
0.0685084,0.041243800000000004,0.00894136
0.22963899999999998,0.236256,0.11274300000000001
0.335523,0.404071,0.193287
0.378717,0.502566,0.216743
0.365802,0.5324399999999999,0.19206800000000002
0.317031,0.503156,0.190591
0.235591,0.422625,0.164022
0.136532,0.302775,0.11507
0.027581900000000003,0.20948000000000003,0.0445083
0.0,0.0532359,0.00175281
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.43731e-06,5.54893e-06,0.0
0.0804169,0.0414779,0.012538200000000001
0.276326,0.219133,0.133433
0.425864,0.36654699999999996,0.24592399999999998
0.511131,0.451654,0.309654
0.530859,0.475667,0.323612
0.45583199999999996,0.441072,0.275553
0.335008,0.362666,0.198329
0.19054000000000001,0.25416300000000003,0.111103
0.03867469999999999,0.194927,0.042825999999999996
0.0,0.0552476,0.00196923
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.34737e-05,2.5579299999999997e-05,0.0
0.08427180000000001,0.0419283,0.0179871
0.276968,0.21735300000000002,0.163438
0.41556400000000004,0.349048,0.290687
0.487512,0.406181,0.35942199999999996
0.494383,0.39712,0.371298
0.41318,0.37598000000000004,0.33675700000000003
0.293151,0.31604,0.264575
0.158709,0.227109,0.16859100000000002
0.0317147,0.187594,0.0811646
0.0,0.0577687,0.0052958
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.12737e-05,6.01315e-05,0.0
0.0914823,0.047918,0.022635
0.284536,0.231377,0.196866
0.43324700000000005,0.380583,0.357091
0.520116,0.464138,0.45669399999999993
0.542855,0.48435600000000006,0.49235500000000004
0.46397700000000003,0.454996,0.44377700000000003
0.34037399999999995,0.38027,0.347199
0.194654,0.272332,0.22103000000000003
0.042718099999999995,0.21065799999999998,0.100441
9.12426e-05,0.0647116,0.00686896
0.0,2.9366999999999996e-07,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
