,deu_2012,xbnl_2012,xfra_2012
4984,70397000.0,24530800.0,52233300.0
4985,69598800.0,24319700.0,51616500.0
4986,68478500.0,23660500.0,52112500.0
4987,67123600.0,23023400.0,50162800.0
4988,64452900.0,22279400.0,47806500.0
4989,62864500.0,21653500.0,47915600.0
4990,59972900.0,22158700.0,51233400.0
4991,54818900.0,21275300.0,48885000.0
4992,51110700.0,19777000.0,43415100.0
4993,48902400.0,18585300.0,42044000.0
4994,47762600.0,17925700.0,39747600.0
4995,47628000.0,17630300.0,38147600.0
4996,48522800.0,17639700.0,38234000.0
4997,51444300.0,17933100.0,40014800.0
4998,58891700.0,18963700.0,42419200.0
4999,66099900.0,20892400.0,46450100.0
5000,71206800.0,22907800.0,49656000.0
5001,73769400.0,24313200.0,52063400.0
5002,76182500.0,25106100.0,53413900.0
5003,77648900.0,25522500.0,54388300.0
5004,76598800.0,25488400.0,54390200.0
5005,74458300.0,25348100.0,53367800.0
5006,72422500.0,25255400.0,52636000.0
5007,71216000.0,24880500.0,51044900.0
5008,70146300.0,24414100.0,49759200.0
5009,69856400.0,24336800.0,49150200.0
5010,67871200.0,23692600.0,49244500.0
5011,65404100.0,22906200.0,47462800.0
5012,62183600.0,22157100.0,45321600.0
5013,59958000.0,21768100.0,45576000.0
5014,57015800.0,21524700.0,48576600.0
5015,52484100.0,20829700.0,46717300.0
5016,48307700.0,19465400.0,41328900.0
5017,46092500.0,18335300.0,39793800.0
5018,44491400.0,17545100.0,37262600.0
5019,43700100.0,17150800.0,35362100.0
5020,43264200.0,16882800.0,34759000.0
5021,43696600.0,16792800.0,35206900.0
5022,45729000.0,16705700.0,35072300.0
5023,49569500.0,17621600.0,37215500.0
5024,54419800.0,19034500.0,40432200.0
5025,58499500.0,20498900.0,43164700.0
5026,61094300.0,21464600.0,44399300.0
5027,61620000.0,21869000.0,45692900.0
5028,60453700.0,21913000.0,46897000.0
5029,57483900.0,21491800.0,44421900.0
5030,55456100.0,21053300.0,43649900.0
5031,54325500.0,20649200.0,42301300.0
5032,53974700.0,20629200.0,41534200.0
5033,54529100.0,20674700.0,41844600.0
5034,54406000.0,20628500.0,42706000.0
5035,53924100.0,20305600.0,41844600.0
5036,51544400.0,19835300.0,40333000.0
5037,50687500.0,19716800.0,41309300.0
5038,49097900.0,20065500.0,45058400.0
5039,45290800.0,19179900.0,43516300.0
5040,42281900.0,17871400.0,38789000.0
5041,39812500.0,16813000.0,37510200.0
5042,38397800.0,16162700.0,35047800.0
5043,37806600.0,15877600.0,33169800.0
5044,38176900.0,15698800.0,32341800.0
5045,37958400.0,15514500.0,32123800.0
5046,38294200.0,15180700.0,31110200.0
5047,40539400.0,15640400.0,32568700.0
5048,44141800.0,16565900.0,35009500.0
5049,47484200.0,17590900.0,37224300.0
5050,49778800.0,18478800.0,39027700.0
5051,52940700.0,19106700.0,40579500.0
5052,52248300.0,19354200.0,42250200.0
5053,49966300.0,19137400.0,39539400.0
5054,48421600.0,18730900.0,38237000.0
5055,46920600.0,18434200.0,37117300.0
5056,46482400.0,18204800.0,36550600.0
5057,47671700.0,19055400.0,36998400.0
5058,49119800.0,19379400.0,38824300.0
5059,49377400.0,19310400.0,39837000.0
5060,49010500.0,19306600.0,39697500.0
5061,49163500.0,19537300.0,41049000.0
5062,48701100.0,19813300.0,44549600.0
5063,44632900.0,18774500.0,42627400.0
5064,41687300.0,17495400.0,37575000.0
5065,40077000.0,16680000.0,36514200.0
5066,39252300.0,16154600.0,34428000.0
5067,39297200.0,15960000.0,33159000.0
5068,40973000.0,15998200.0,33597100.0
5069,45378200.0,16494500.0,35777600.0
5070,53925200.0,17474700.0,38266500.0
5071,60771100.0,19576500.0,41952600.0
5072,66057400.0,21516100.0,45461100.0
5073,68123100.0,22715700.0,47779000.0
5074,69407900.0,23275400.0,48899700.0
5075,71742700.0,23792600.0,50046000.0
5076,70882400.0,23673900.0,50638200.0
5077,69673600.0,23573700.0,49755200.0
5078,69049000.0,23755000.0,48929200.0
5079,68314000.0,23265800.0,47660200.0
5080,66095300.0,23335400.0,46521800.0
5081,64654200.0,23277300.0,45946300.0
5082,63760500.0,22516100.0,46979500.0
5083,62700000.0,21841400.0,46088700.0
5084,60572200.0,21211000.0,43806100.0
5085,59528900.0,21057500.0,44490600.0
5086,56466000.0,21240900.0,47550200.0
5087,50988800.0,19990600.0,45571100.0
5088,47572800.0,18306000.0,40138500.0
5089,45415000.0,17337000.0,39137700.0
5090,44202700.0,16802300.0,36944400.0
5091,44180900.0,16581600.0,35551700.0
5092,45458700.0,16623700.0,35653800.0
5093,48858700.0,17044200.0,37449300.0
5094,56078400.0,18083600.0,39667100.0
5095,63028900.0,20085000.0,43528100.0
5096,67841300.0,22029700.0,46885200.0
5097,69757500.0,23152200.0,48765200.0
5098,71366600.0,23755500.0,49979200.0
5099,73302400.0,24273400.0,51164700.0
5100,73307000.0,24085600.0,51309100.0
5101,72942400.0,24017700.0,50318000.0
5102,71452900.0,23889700.0,49770900.0
5103,69908200.0,23721200.0,48602100.0
5104,68015000.0,23371700.0,47541400.0
5105,67337500.0,23562700.0,47105300.0
5106,66635900.0,22763300.0,48101200.0
5107,65383400.0,22136100.0,46704500.0
5108,62779400.0,21567600.0,44408100.0
5109,61445100.0,21521600.0,45014200.0
5110,57734600.0,21513300.0,48145400.0
5111,51767500.0,20353200.0,45874600.0
5112,48244500.0,18781100.0,40535300.0
5113,46138500.0,17685000.0,39332100.0
5114,45053900.0,17053400.0,36867800.0
5115,45224100.0,16767700.0,35526100.0
5116,46405300.0,16793200.0,35485800.0
5117,49510800.0,17078400.0,37406000.0
5118,56694900.0,18069900.0,39501100.0
5119,63531600.0,19965200.0,43201000.0
5120,68248500.0,22141600.0,46635800.0
5121,70665000.0,23604800.0,49093200.0
5122,72921700.0,24197900.0,50421200.0
5123,74824100.0,24565500.0,51757900.0
5124,74301900.0,24414300.0,52156700.0
5125,73454200.0,24455100.0,51068400.0
5126,72237300.0,24343300.0,50558700.0
5127,70426900.0,24287700.0,49366300.0
5128,68756900.0,24273900.0,48350700.0
5129,68055300.0,24266600.0,47655300.0
5130,67104000.0,23220000.0,48254400.0
5131,65929700.0,22323900.0,46690800.0
5132,62892100.0,21780500.0,44671400.0
5133,60058000.0,21812800.0,45179200.0
5134,55828800.0,21834200.0,48051100.0
5135,50508000.0,20716100.0,45941300.0
5136,46736600.0,19177100.0,40735700.0
5137,44430500.0,18119900.0,39474600.0
5138,43284900.0,17493900.0,37170300.0
5139,43223900.0,17292700.0,35620400.0
5140,44000300.0,17245600.0,35625300.0
5141,47348500.0,17693900.0,37418800.0
5142,54917800.0,18567200.0,39374400.0
5143,62227300.0,20486500.0,43138200.0
5144,67776900.0,22504200.0,46537500.0
5145,70651200.0,23555000.0,48914500.0
5146,72666300.0,24242700.0,50129400.0
5147,74389300.0,24586200.0,51251100.0
5148,74120200.0,24481400.0,51521200.0
5149,73229900.0,24451500.0,50610700.0
5150,71627700.0,24028600.0,49869200.0
5151,69726500.0,23905200.0,48481300.0
5152,67974700.0,23887500.0,47403800.0
5153,67199500.0,23667100.0,46912700.0
5154,66365600.0,22853900.0,47637600.0
5155,64869200.0,22046700.0,46078900.0
5156,62521700.0,21340600.0,44061400.0
5157,61491200.0,21096200.0,44681200.0
5158,58030200.0,21486700.0,47529600.0
5159,52317300.0,20431500.0,45555300.0
5160,48395200.0,18776900.0,40364400.0
5161,46270800.0,17683200.0,39094400.0
5162,45047000.0,17042400.0,36819700.0
5163,45133200.0,16853100.0,35369000.0
5164,46228200.0,16864300.0,35380800.0
5165,49589000.0,17390000.0,37135000.0
5166,56500500.0,18406800.0,38972700.0
5167,63401600.0,20176300.0,42566500.0
5168,67189200.0,22275300.0,45926600.0
5169,69579200.0,23619000.0,48246600.0
5170,72090100.0,24207800.0,49208100.0
5171,73882100.0,24446700.0,50148100.0
5172,73105700.0,24247100.0,50465400.0
5173,71035400.0,24144800.0,49104000.0
5174,68938600.0,23647400.0,48173900.0
5175,67171900.0,23526100.0,46761500.0
5176,65781300.0,23112700.0,45721300.0
5177,65253400.0,23194100.0,45386400.0
5178,64042300.0,22535000.0,46063100.0
5179,62191600.0,21800500.0,44584900.0
5180,59257500.0,21192300.0,42766900.0
5181,57917500.0,20965700.0,43716700.0
5182,55465300.0,20983400.0,46545400.0
5183,50491900.0,20149500.0,44603600.0
5184,47103500.0,18726600.0,39337000.0
5185,44760600.0,17505300.0,38042500.0
5186,43486200.0,16717800.0,35555600.0
5187,43026100.0,16411000.0,33731600.0
5188,42725900.0,16245000.0,33069600.0
5189,43125000.0,16136600.0,33563700.0
5190,44780100.0,16007100.0,33269000.0
5191,48341100.0,16971200.0,35312000.0
5192,52824500.0,18383500.0,38384300.0
5193,56587900.0,19947500.0,41012700.0
5194,58317800.0,20859300.0,42276800.0
5195,59647400.0,21286200.0,43574300.0
5196,58928500.0,21033900.0,45181100.0
5197,57199800.0,20955000.0,43001600.0
5198,55542400.0,20592500.0,42239400.0
5199,54437100.0,20173600.0,40966500.0
5200,53660700.0,20259700.0,40123800.0
5201,53863100.0,20458200.0,40445000.0
5202,54130000.0,20479000.0,41233700.0
5203,53317900.0,20160100.0,40648300.0
5204,51114200.0,19760500.0,39457900.0
5205,50659900.0,19824100.0,40509800.0
5206,48687300.0,19971900.0,43826700.0
5207,44727200.0,19070900.0,42338600.0
5208,41791900.0,17893800.0,37610300.0
5209,39912500.0,16894300.0,36305000.0
5210,38696800.0,16238000.0,33762100.0
5211,37865200.0,15887800.0,32032400.0
5212,37976800.0,15672500.0,31248600.0
5213,38002100.0,15634100.0,31240800.0
5214,38262000.0,15391900.0,30277200.0
5215,40448500.0,15740900.0,31401900.0
5216,44053200.0,16707800.0,33948700.0
5217,47529100.0,17929500.0,36432700.0
5218,51209700.0,18701400.0,38346000.0
5219,54929300.0,19317800.0,39827200.0
5220,54371500.0,19644200.0,41607900.0
5221,52189600.0,19517100.0,38959900.0
5222,50634600.0,18764100.0,37696800.0
5223,50107800.0,18722700.0,36527000.0
5224,49196800.0,18819100.0,35866000.0
5225,48874800.0,19411000.0,36355100.0
5226,50501100.0,19736300.0,38103400.0
5227,50827800.0,19851400.0,38726100.0
5228,50570200.0,19904900.0,38535600.0
5229,51152100.0,20223000.0,39642500.0
5230,49980100.0,20147200.0,42663800.0
5231,45381700.0,19006900.0,40930200.0
5232,42479800.0,17766000.0,36099700.0
5233,40829200.0,16894400.0,35077300.0
5234,40085100.0,16373100.0,32953700.0
5235,39891800.0,16231000.0,31588500.0
5236,41113300.0,16333100.0,31877200.0
5237,45503600.0,17008000.0,33789600.0
5238,53814800.0,18156100.0,35504500.0
5239,60900000.0,20177900.0,38993300.0
5240,65347700.0,22393900.0,42346500.0
5241,67623900.0,23690900.0,44644800.0
5242,68928200.0,24274100.0,45852000.0
5243,70896200.0,24827700.0,47040400.0
5244,70337200.0,24862800.0,47714200.0
5245,69497600.0,24602200.0,46249800.0
5246,69281400.0,24600300.0,45169300.0
5247,67385800.0,24377400.0,43788400.0
5248,65397200.0,24082000.0,42906400.0
5249,65048700.0,23901800.0,42613700.0
5250,64990000.0,23242300.0,43695100.0
5251,64084800.0,22490100.0,42832700.0
5252,61362300.0,21694200.0,41205200.0
5253,58822700.0,21748300.0,41816100.0
5254,54760300.0,21694900.0,44733200.0
5255,49221000.0,20546600.0,42759000.0
5256,44539700.0,18888200.0,37718400.0
5257,42445200.0,17748200.0,36693000.0
5258,40830400.0,17144700.0,34338600.0
5259,40816600.0,16933100.0,32894800.0
5260,42294600.0,16908100.0,32908600.0
5261,45787700.0,17405500.0,34639200.0
5262,53288000.0,18462600.0,36134100.0
5263,60099400.0,20654200.0,39430400.0
5264,64348200.0,22708800.0,42615600.0
5265,65922800.0,24017400.0,44842300.0
5266,67522700.0,24536100.0,45855900.0
5267,69518300.0,24983600.0,47019800.0
5268,68136900.0,24850400.0,47545300.0
5269,66815400.0,24812300.0,46240900.0
5270,65519100.0,24580100.0,45477800.0
5271,64217100.0,24384700.0,44183200.0
5272,62942700.0,24096300.0,43251100.0
5273,62426300.0,23923800.0,43036000.0
5274,62196200.0,23248900.0,44137100.0
5275,61479600.0,22597100.0,43187300.0
5276,59640500.0,21813700.0,41534200.0
5277,58355700.0,21931100.0,42361200.0
5278,54632600.0,21755600.0,45109400.0
5279,49102500.0,20567900.0,43062500.0
5280,45543800.0,18982600.0,38128900.0
5281,43448200.0,17891700.0,36971900.0
5282,42332500.0,17359600.0,34784600.0
5283,42460200.0,17140900.0,33145300.0
5284,43733500.0,17108200.0,33170800.0
5285,47177100.0,17659000.0,34820900.0
5286,54340500.0,18820700.0,36271600.0
5287,61326700.0,20824200.0,39485400.0
5288,65566300.0,23048200.0,42565500.0
5289,67492800.0,24381900.0,44772500.0
5290,69250300.0,24907200.0,46004200.0
5291,71030800.0,25357600.0,47127800.0
5292,70601800.0,25185800.0,47922400.0
5293,69736800.0,25113900.0,46613200.0
5294,67856300.0,24980100.0,45943300.0
5295,66546200.0,24804000.0,44789200.0
5296,65223500.0,24563700.0,43944500.0
5297,64886500.0,24464300.0,43930800.0
5298,64541400.0,23624700.0,44848200.0
5299,63239400.0,22619200.0,43677400.0
5300,61399100.0,21973600.0,42092100.0
5301,60595200.0,22081200.0,43011500.0
5302,56143900.0,22057200.0,45574000.0
5303,50577100.0,20867500.0,43594900.0
5304,46735400.0,19200100.0,38437400.0
5305,44866400.0,18116100.0,37394300.0
5306,43743800.0,17436000.0,35086100.0
5307,43679400.0,17116900.0,33508700.0
5308,44938800.0,17155900.0,33548000.0
5309,48657400.0,17682300.0,35170600.0
5310,55802300.0,18872500.0,36659600.0
5311,62632100.0,20775300.0,39930300.0
5312,66791200.0,22974500.0,43191200.0
5313,69313600.0,24358100.0,45569100.0
5314,71034200.0,24838000.0,46765400.0
5315,72773300.0,25180800.0,47911600.0
5316,71999200.0,24789300.0,48750400.0
5317,71151600.0,24844600.0,47625800.0
5318,69202000.0,24634100.0,47178900.0
5319,67667600.0,24493600.0,46022900.0
5320,65806600.0,24236400.0,45071100.0
5321,65482300.0,24101200.0,44900200.0
5322,64840500.0,23466100.0,45648700.0
5323,63738600.0,22642900.0,44400300.0
5324,61501500.0,21973800.0,42798300.0
5325,60401900.0,22004900.0,43640100.0
5326,56207200.0,21986600.0,46264500.0
5327,50858800.0,20723200.0,44220500.0
5328,46905700.0,19118700.0,38977600.0
5329,44685800.0,17897600.0,37838200.0
5330,43583900.0,17200900.0,35564400.0
5331,43502300.0,17077400.0,33931000.0
5332,44685800.0,17098100.0,33921200.0
5333,48344500.0,17639600.0,35496700.0
5334,55173200.0,18688800.0,36997500.0
5335,61921300.0,20574800.0,40190600.0
5336,66132100.0,22784200.0,43333600.0
5337,68132300.0,24069200.0,45689900.0
5338,70268200.0,24551000.0,46631800.0
5339,72047500.0,24912700.0,47784000.0
5340,71414900.0,24463600.0,48720000.0
5341,69231900.0,24359300.0,47389100.0
5342,66653200.0,24110800.0,46580800.0
5343,64656500.0,23697300.0,45371700.0
5344,63204900.0,23427200.0,44458200.0
5345,63103700.0,23478600.0,44504400.0
5346,62606800.0,22748100.0,45141800.0
5347,61377300.0,21963200.0,43898400.0
5348,59088400.0,21322300.0,42328800.0
5349,57879600.0,21417400.0,43384700.0
5350,54288700.0,21417400.0,46068100.0
5351,49129000.0,20411500.0,44135100.0
5352,44935400.0,18924200.0,38810600.0
5353,42526900.0,17769800.0,37575000.0
5354,41214600.0,16954900.0,35127300.0
5355,40558900.0,16567000.0,33244500.0
5356,40663600.0,16397200.0,32729800.0
5357,41438800.0,16432000.0,33292600.0
5358,42957100.0,16481400.0,32994000.0
5359,47147200.0,17268100.0,34929900.0
5360,51987200.0,18694900.0,37811700.0
5361,55479100.0,20316800.0,40309400.0
5362,58002600.0,21083600.0,41601000.0
5363,59676200.0,20998000.0,42816000.0
5364,58738800.0,20905100.0,44339400.0
5365,56453300.0,20478500.0,42425100.0
5366,54433600.0,20455500.0,41641300.0
5367,53114400.0,20156100.0,40625700.0
5368,52051600.0,20252500.0,39808500.0
5369,52116000.0,20401700.0,40144400.0
5370,52405800.0,20378100.0,41128600.0
5371,51779000.0,20108400.0,40413500.0
5372,49941000.0,19856200.0,39524600.0
5373,49921400.0,20150600.0,40957700.0
5374,47621100.0,20145800.0,43879700.0
5375,43940500.0,19222400.0,42339600.0
5376,41159300.0,17928000.0,37499400.0
5377,38656500.0,16826400.0,36295200.0
5378,37507500.0,16232500.0,33811200.0
5379,37057800.0,15847600.0,31985300.0
5380,36943900.0,15681800.0,31289900.0
5381,36804700.0,15656600.0,31321300.0
5382,37353400.0,15425500.0,30349900.0
5383,40179400.0,15760200.0,31515800.0
5384,44661700.0,16905700.0,34018400.0
5385,48353700.0,18036900.0,36509300.0
5386,51199300.0,18854200.0,38209500.0
5387,53506600.0,19193400.0,39439200.0
5388,52941800.0,19229900.0,41188500.0
5389,50619600.0,18963400.0,38667200.0
5390,48958700.0,18561200.0,37523900.0
5391,47454300.0,18407500.0,36266700.0
5392,46633100.0,18494800.0,35697000.0
5393,47810900.0,19221200.0,36211700.0
5394,49365900.0,19732700.0,37637800.0
5395,49595900.0,19777700.0,38612200.0
5396,49062300.0,19781100.0,38970700.0
5397,49944500.0,20445200.0,40516700.0
5398,48514800.0,20517400.0,43093000.0
5399,44918100.0,19290400.0,41505700.0
5400,42271600.0,18067700.0,36762700.0
5401,40615300.0,17164800.0,35674400.0
5402,39510000.0,16528800.0,33511600.0
5403,39825100.0,16395300.0,32209200.0
5404,41414700.0,16526900.0,32505900.0
5405,45641600.0,17272500.0,34264000.0
5406,54063300.0,18596400.0,35741200.0
5407,61462400.0,20849600.0,38525800.0
5408,65986100.0,23095400.0,41944800.0
5409,68086300.0,24504500.0,44378700.0
5410,69890900.0,25187100.0,45683000.0
5411,72099300.0,25639400.0,47027700.0
5412,71737000.0,25480300.0,48104200.0
5413,70953700.0,25528300.0,46760500.0
5414,69605700.0,25589500.0,46110300.0
5415,68505000.0,25381400.0,44933600.0
5416,66826900.0,24987000.0,43964200.0
5417,66418500.0,24666400.0,43679300.0
5418,65577800.0,23840200.0,44627200.0
5419,64072200.0,23008300.0,43853200.0
5420,62141000.0,22511800.0,42662800.0
5421,60680300.0,22750900.0,43192200.0
5422,55889800.0,22313900.0,45595600.0
5423,49876600.0,21101900.0,43514300.0
5424,45800300.0,19529900.0,38516900.0
5425,43937000.0,18472100.0,37531800.0
5426,43074400.0,17859400.0,35299200.0
5427,43687400.0,17646000.0,33903500.0
5428,45104500.0,17565200.0,33935000.0
5429,48901200.0,18197700.0,35465200.0
5430,56495900.0,19541800.0,36855000.0
5431,63647700.0,21571100.0,39762300.0
5432,67674500.0,23885000.0,43036000.0
5433,69251400.0,25389200.0,45255800.0
5434,71443700.0,26054100.0,46557200.0
5435,73822300.0,26521800.0,47772200.0
5436,73962600.0,26405700.0,48815300.0
5437,73312700.0,26537100.0,47537400.0
5438,71611600.0,26394600.0,46868500.0
5439,69960000.0,26101500.0,45599500.0
5440,68325500.0,25772900.0,44704800.0
5441,67298400.0,25359900.0,44473900.0
5442,66388600.0,24033400.0,45207600.0
5443,64776100.0,23303300.0,43998600.0
5444,62629800.0,22780300.0,42632300.0
5445,60895400.0,23057000.0,43105700.0
5446,55796600.0,22616900.0,45468900.0
5447,50480400.0,21314600.0,43532000.0
5448,46725100.0,19621800.0,38572900.0
5449,45213700.0,18680800.0,37571100.0
5450,44178600.0,18079200.0,35149900.0
5451,44156700.0,17833000.0,33420300.0
5452,45450700.0,17582200.0,32754400.0
5453,48888600.0,17722400.0,32931200.0
5454,55637900.0,18345500.0,32504900.0
5455,62231900.0,20020700.0,33948700.0
5456,66221900.0,22027200.0,36569200.0
5457,68072500.0,23447400.0,38948100.0
5458,70018600.0,24070900.0,40557900.0
5459,71849700.0,24485300.0,42085200.0
5460,71350500.0,24547700.0,43679300.0
5461,70706400.0,24467000.0,41387900.0
5462,69589600.0,24229000.0,40191600.0
5463,68331300.0,24157600.0,38800800.0
5464,66698000.0,23977600.0,38220300.0
5465,66284000.0,23799600.0,38631800.0
5466,65820400.0,23202700.0,39940100.0
5467,64340200.0,22824000.0,40242600.0
5468,62358400.0,22503100.0,40311400.0
5469,61163300.0,22566700.0,41066700.0
5470,56643100.0,22034200.0,43688200.0
5471,51022200.0,20775900.0,42041000.0
5472,47276000.0,19200700.0,37240100.0
5473,45709500.0,18155300.0,36169500.0
5474,44719200.0,17517800.0,34106800.0
5475,44994100.0,17255900.0,32771100.0
5476,46558300.0,17349500.0,32990100.0
5477,50489600.0,18062100.0,34750200.0
5478,58553600.0,19530800.0,36244100.0
5479,66413900.0,21589100.0,39236900.0
5480,69522900.0,23809600.0,42416200.0
5481,70674200.0,25196400.0,44758800.0
5482,71711700.0,25894300.0,45932500.0
5483,73102300.0,26408700.0,47109200.0
5484,72751500.0,26118800.0,48095300.0
5485,72000400.0,25969000.0,46693700.0
5486,71443700.0,25917700.0,46171200.0
5487,69995600.0,25582100.0,45026900.0
5488,67958600.0,25196600.0,44258800.0
5489,66665800.0,25047700.0,44212700.0
5490,66004500.0,24321100.0,45142800.0
5491,65128000.0,23548500.0,44181300.0
5492,63500500.0,23079800.0,43251100.0
5493,62652800.0,23250100.0,43799200.0
5494,58038300.0,22604300.0,45987500.0
5495,52788900.0,21435900.0,43811900.0
5496,48901200.0,19916600.0,38927500.0
5497,46633100.0,18777700.0,37846100.0
5498,45533500.0,18183600.0,35653800.0
5499,45389700.0,17974300.0,34198200.0
5500,46518100.0,18049900.0,34210000.0
5501,50154900.0,18562200.0,35766800.0
5502,57734600.0,19885000.0,37200800.0
5503,64696700.0,21976700.0,40031500.0
5504,69207700.0,24235800.0,43259000.0
5505,71058400.0,25612000.0,45710500.0
5506,71467800.0,26430000.0,46904900.0
5507,72947000.0,26741600.0,48223000.0
5508,73288600.0,26175800.0,49349600.0
5509,71707100.0,26032500.0,47985300.0
5510,69448100.0,25840400.0,47390100.0
5511,67908000.0,25585200.0,46296900.0
5512,66678500.0,25274700.0,45667300.0
5513,66236800.0,24990400.0,45563200.0
5514,65340800.0,24239900.0,46139800.0
5515,63255500.0,23403800.0,44931600.0
5516,61040300.0,22727500.0,43807000.0
5517,59793500.0,22875900.0,44781400.0
5518,55793100.0,22426800.0,47183800.0
5519,50873800.0,21445100.0,44970000.0
5520,46757300.0,19884300.0,39680800.0
5521,44444300.0,18756200.0,38267400.0
5522,43079000.0,17878000.0,35750100.0
5523,42685600.0,17439300.0,33961500.0
5524,42684500.0,17209600.0,33527300.0
5525,43350400.0,17242000.0,33955600.0
5526,44892800.0,17401500.0,33890800.0
5527,48874800.0,18282100.0,35684300.0
5528,53735500.0,19844000.0,38699600.0
5529,57806000.0,21421700.0,41415400.0
5530,60372000.0,22212000.0,42793400.0
5531,61886800.0,22614000.0,44119400.0
5532,61032200.0,22429300.0,45797000.0
5533,58774400.0,22107200.0,43909200.0
5534,57198700.0,21804300.0,43367000.0
5535,55946100.0,21711100.0,42529200.0
5536,55130600.0,21773800.0,41804300.0
5537,55013300.0,21771000.0,42092100.0
5538,55132900.0,21767700.0,42885700.0
5539,54468100.0,21498800.0,42169700.0
5540,52109100.0,21229200.0,41772900.0
5541,51535200.0,21753600.0,42664700.0
5542,48541200.0,21564100.0,45319600.0
5543,44892800.0,20558500.0,43449500.0
5544,41944900.0,19321700.0,38599400.0
5545,39697500.0,18313900.0,37344200.0
5546,38029700.0,17499600.0,34849400.0
5547,37575400.0,17110700.0,33064700.0
5548,37540900.0,16871800.0,32226900.0
5549,38023900.0,16803800.0,32388000.0
5550,38310300.0,16659700.0,31691600.0
5551,41246800.0,16896700.0,32826100.0
5552,45987800.0,18169200.0,35229500.0
5553,50245800.0,19509200.0,37643700.0
5554,52796900.0,20273400.0,39225100.0
5555,55082300.0,20602200.0,40823100.0
5556,54346200.0,20690700.0,42671600.0
5557,52188500.0,20390800.0,40338900.0
5558,50794400.0,20096000.0,39287900.0
5559,50094000.0,20049800.0,38393200.0
5560,49942200.0,20128900.0,37837200.0
5561,51238400.0,20784400.0,38360700.0
5562,52826800.0,21230200.0,39851700.0
5563,52828000.0,21325600.0,40683600.0
5564,53039600.0,21403300.0,41271000.0
5565,53684900.0,22381800.0,42650000.0
5566,51505300.0,22024100.0,45182100.0
5567,47279500.0,20777600.0,42958400.0
5568,44050900.0,19308600.0,37890300.0
5569,42395800.0,18311000.0,36866800.0
5570,41163900.0,17770200.0,34804200.0
5571,41537800.0,17638000.0,33500800.0
5572,43514900.0,17808800.0,33944800.0
5573,48044300.0,18593000.0,36190100.0
5574,57751900.0,20361300.0,38497300.0
5575,65367300.0,22608200.0,41682500.0
5576,70553500.0,25115300.0,45501300.0
5577,73418600.0,26476300.0,48226900.0
5578,75701700.0,27332900.0,49820100.0
5579,76855300.0,27918600.0,51330700.0
5580,77451100.0,27646900.0,52281400.0
5581,76790900.0,28025100.0,51202000.0
5582,75620000.0,27597500.0,50614700.0
5583,73242600.0,27196300.0,49596100.0
5584,71613900.0,26848400.0,48765200.0
5585,70122100.0,26209400.0,48394900.0
5586,68564800.0,25281100.0,48952800.0
5587,67313400.0,24533000.0,47729000.0
5588,66168900.0,23774000.0,46704500.0
5589,64477000.0,24300300.0,46521800.0
5590,59555400.0,23584400.0,48583500.0
5591,54955800.0,22159200.0,46201600.0
5592,51788200.0,20475300.0,40782800.0
5593,49989300.0,19378100.0,39767300.0
5594,48625200.0,18748900.0,37675200.0
5595,48620600.0,18609100.0,36063400.0
5596,49553400.0,18643300.0,36323700.0
5597,53683700.0,19317100.0,38470700.0
5598,61577400.0,20931700.0,40431200.0
5599,68112800.0,23202500.0,43591900.0
5600,72218900.0,25550700.0,47175000.0
5601,74533100.0,26820600.0,49810200.0
5602,77079600.0,27364800.0,51281600.0
5603,79481200.0,27772700.0,52734200.0
5604,78930200.0,27478100.0,53550400.0
5605,77842200.0,27678800.0,52592800.0
5606,76467700.0,27471300.0,52065400.0
5607,74566400.0,27392400.0,50854300.0
5608,72260300.0,26968800.0,49944800.0
5609,71066400.0,26640800.0,49357400.0
5610,70470600.0,25329300.0,49797500.0
5611,69078900.0,24686800.0,48190600.0
5612,67063800.0,24089800.0,47050300.0
5613,65569700.0,24413100.0,46817500.0
5614,60542200.0,23660200.0,48615900.0
5615,55265200.0,22102700.0,46086700.0
5616,51039400.0,20405900.0,40961600.0
5617,49076100.0,19291200.0,39921500.0
5618,48177800.0,18702800.0,37695800.0
5619,48145600.0,18512100.0,36238200.0
5620,48689600.0,18638800.0,36427800.0
5621,52757800.0,19112300.0,38442300.0
5622,60421500.0,20695800.0,40224000.0
5623,66649700.0,22780800.0,43133200.0
5624,69726500.0,25081200.0,46643600.0
5625,71416100.0,26373100.0,49103000.0
5626,73465700.0,26891300.0,50488900.0
5627,75276100.0,27105100.0,51698000.0
5628,74117900.0,26839800.0,52305000.0
5629,73526700.0,26698600.0,51067400.0
5630,72068200.0,26522300.0,50671600.0
5631,70009400.0,26306800.0,49269000.0
5632,68761500.0,25953000.0,48312400.0
5633,67997700.0,25678500.0,48058000.0
5634,67384700.0,24627800.0,48545200.0
5635,66323100.0,23761500.0,47054200.0
5636,64820900.0,23377300.0,46166300.0
5637,63451100.0,23941900.0,46062200.0
5638,58613400.0,23200200.0,48168000.0
5639,53099400.0,21811200.0,45913800.0
5640,49646600.0,20020700.0,40473500.0
5641,47571600.0,18902200.0,39540400.0
5642,46244300.0,18236600.0,37475800.0
5643,46336300.0,18051400.0,36121300.0
5644,47264500.0,18138800.0,36272600.0
5645,50994600.0,18899800.0,38337200.0
5646,59387500.0,20475900.0,40603100.0
5647,66003300.0,22513100.0,43481900.0
5648,69357300.0,24669300.0,46739900.0
